label,review
0,这个真垃圾，我订的是11点的饭，结果12点10分才送到，最最可恨的是，饭都凉了，但是王老吉竟然是热的，我算是无语了。联系客服，说是负责人会给我联系，但是，这都特么过去一个小时了，也没有接到负责人的电话
0,宇宙卷饼辜负了“宇宙”的大名。饼难吃，肉不香。店家在没有任何告知下，更改订单内容，这种做法实在不妥，事后还找各种借口为自己的错误行为辩护。不会再光顾。
0,配送员素质太差，等了两个小时多！送来的时间长短不说，面都堆积在一起，还主动和我们吵架。太差劲了！
0,你确定你做的是京酱肉丝？还是欺负顾客没有吃过？还是因为顾客选择了打折？还是百度没有给你们补差价？米饭还是二次加热过的，明显是剩饭。无语，伤心，不会再订了
0,外卖小哥不送到指定地点，差评~
0,没找到地方自己拿回去了，也不跟顾客说，等了两个小时，服务态度也差劲，千万不能在这家订。。送饭的还理直气壮的，说不关我的事，又不是我送的刚才，饭还是凉的，就让人收。。
0,送餐太慢了，每次都要1个多钟头
0,不是一般的慢啊，快仨小时才到，不过素的卷饼还是挺好吃的，送餐太慢，感觉以后不会来了快～
0,"差劲的很啊，少送不说,，还强制消费。。。想退款，很麻烦的"
0,送餐时间太长了。。。。
0,第一次的配送员打翻了我的面；第二次的配送员态度很差，手机号码是：13051325039.
0,严重超时，无法联系！全是凉的！
0,收了我2块钱餐盒费然后，不给我拿餐盒和筷子，什么饭店呀？
0,很难吃，客服服务态度差，5：30的餐晚了一个小时
0,"商务套餐没有给换了排骨套餐，但是土豆片是脆的,我在想,这是熟了么？别的菜还行,送餐很快"
0,送的挺快，半小时吧就到了，但是味道不太好吃
0,两个小时的配送时间，真是服了
0,海螺是剩了俩月的？难吃的要死…直接扔掉，第一次买，最后一次买
0,都凉了，不好吃
0,好久，我都快把这外卖给忘了，送餐员来了还在这等着我给钱，虽然我已经在网上给过了
0,哎，态度挺积极，效率太低
0,太坑了吧，看图片以为很大份的，结果小的可怜，而且里面很多肥肉，根本不是肘子
0,"口味很一般！,万恶的百度外卖,你们优惠券每天只能使用一张嘛？？？！！！害得我下午不能喝星巴克了！！！,靠！！！真服了！！！"
0,明明三个人吃饭，店员只拿了一双筷子。无语。建议还是去店里吃。
0,两个小时才送到，还说路上堵车，骑电动车哪来的堵车
0,送餐速度太慢！迟到一小时！卖家毫无歉意！
0,"超级恶心,取了半个小时,送了45分钟,不给打电话还不给送呢,张嘴就瞎话,说在楼底下了,出去等半天也没人,还差3分钟就半价了,早知道不尼玛给你打电话了,直接半价拉倒,星冰乐一点冰都没有了,奶油也全泡没了,咖啡也洒了点,最快一次一人13分钟送来了,你TM送了1个半小时,人比人得死,货比货得仍啊"
0,等了两个半小时。。。
0,真是服了，等了将近两个小时才到，送餐的人说什么要下雨了还催我下来拿态度特别差。。
0,送餐速度快，菜的话翅根很好
0,饭菜不错，送太晚了。
0,外卖员没有送上楼，要求客户下楼取餐
0,说好的不要海鲜呢！！海带不算吗？！
0,送餐人员态度恶劣，等了超过一个半小时，送来以后还骂人，叫过这么多次外卖从没见过这种送餐人员
0,菜越来越少了！米饭也少了！
0,"配送员态度好,但是买了四种馅混杂一起不好"
0,下午五点五十五订餐成功，七点半之后才吃上饭，酸奶连影子都没看到，味道也就那么回事，蒜蓉粉丝娃娃菜油特别大，烧二冬都是淀粉，糊嘴都，以后绝对不定这一家了
0,不知道是不是忘了放盐，肉很腻，味道不太好，小菜还是不错的
0,我觉得比在店里吃给的少，预约的12：15分送到，实际11点多点就送到了！
0,订的11:45的餐，结果11:30就到了。最主要是两份饺子没有料，连筷子也没有，建议店主改进下。另外，扁豆丝盖饭味道有点甜，不太好吃
0,打了n个电话，n个人跟说我在送了，然后两个小时后被告知，我的订单落了，压根还没做，我真的是*******~
0,速度很快，韩餐沒有给辣酱，无语了
0,送外卖的呵呵了，不给送到我给的地址，还让我自己走老远去拿，那我还订外卖干嘛。卷饼还是很好吃的。
0,菜的份量跟全聚德比差了
0,豆腐有的不怎么太熟，太少了
0,这家店就直接没送，接单不送的店
0,少送了一瓶加多宝
0,"猪蹄每次大小不一致而且太肥过于油腻,配菜应该是海带丝,所以整体一般希望改进"
0,两次了都送错粉，下单是牛腩粉，送餐的单子写的大排粉，实际送的是红烧肉粉，价格也比我点的便宜，什么情况，绝对差评！
0,2小时到的，不过快递小哥挺辛苦的
0,说了多放辣多放辣，结果一点都没放服了
0,没时间出去吃，叫了个外卖，等了一个半小时都没到，中间催促三次，系统都不接受催单了，最终也没吃到，为了小伙伴的餐没退单，真心郁闷的一次
0,"菜量越来越少，小炒香干大概占了盒子1/4的容量吧。,速度慢，送到时饭都冷了"
0,"一个小时,已经出发了,两个小时,哦,单子弄错了,没送呢,然后刚要电话取消单子,送餐电话就到了,心想知道弄错之后这么快就到了,然后接到电话,下楼等外卖小哥,等了五分多钟才到,真是等的都不饿了,到了再打电话不行吗,让我还在楼下等那么久,炒饭还行,双皮奶一般"
0,又贵又不好吃，送的还慢，一个半小时，真是够了～…
0,东西差难吃，吃一半就给扔了，另送餐人员素质也不高，
0,送餐打电话跟要打架一样，我还挺客气的说放在门卫那儿就好，话还没说完就给挂了电话，够可以的
0,十一点半下单，显示十二点四十送达，结果一点半才送到！！
0,送餐的人很好，但是为什么满五十送鸡条就没有，给这个店差评，极差评，百度的配送绝对好评
0,"送餐时间还可以,不过菜品不对,！,我点的饭,送的是意大利面！,差评"
0,"花了2个小时才送到的....,以后坚决不用百度外卖了"
0,今天送的很快，快递员态度好，味道很好
0,看在我最后没迟到的份上
0,垃圾，慢死了
0,本来点够了60应该减30，因为点了一个特价的鸡腿饭，结过就减了鸡腿饭的5块。我知道提交订单的时候有提示，点了特价饭就没有满60减30的活动了，没看见是我眼瞎。可是你们这么跟消费者抖机灵真的合适吗？以前只要订外卖我肯定选和合谷，可是这次吃完后真的感觉恶心了。祝你们生意越做越好，越做越精明。
0,一个半小时，可以
0,"订了一份大酱汤，送来后一看，好少，都没吃爽，最后米饭剩一半，好浪费(⊙o⊙)…,鸡块还算可以！"
0,今天外卖的速度真是大失所望！
0,垃圾百度送餐，多近的地方就没有一个小时内送到的
0,"还不错,就是想吃两个蛋的煎饼不知道怎么算价格"
0,速度慢，第一次订餐就迟到，晕
0,金手勺你家血肠我特别喜欢吃，可是你居然没有单份的了，我恨你
0,味道真不咋滴，送餐送到汤撒的到处都是，差评
0,"和店家讲了，辣一点,结果没拿辣椒"
0,送餐你得给筷子啊。。。。。
0,一勺一口姜，是不是把姜当蒜，放了2遍？
0,送餐慢，还找不到地方。第二次了
0,忘放芝士。。。而且配送慢饭已凉
0,粥里面竟然有蛋壳，
0,10点50订的，12点半才送来，都凉了
0,可能我不喜欢吧！那个皮好生啊？感觉不太熟
0,"4个钟头,大家自己想想吧,这样的店"
0,又是没用脱脂奶，备注是白写的吗，要是觉得定的少不想代购可以干脆别代购了，郁闷啊
0,菜里吃到了清洁球！！！！！！！！
0,"不错,量多。能吃饱"
0,太特么难吃了，豆干里的俺村蛋都硬的
0,太黑了，居然涨价
0,比约定时间晚了整整40分钟！问送餐员怎么晚那么久，居然说饭你要不要吧？！真么见过这样的，还没一点歉意。百度客服也就那么回事，形同虚设！
0,小渝府，不再爱了！
0,香草的里面完全没有咖啡，就是杯奶！
0,"不好吃,量好少,味道还不好"
0,比较多，女孩子吃不完
0,"不好吃,做的特别油,而且是甜的"
0,汤直接装塑料袋里了，我想问问我该如何倒进盆里？
0,说了希望多送点泡菜，结果连一点都没看到，
0,支付宝一用就给我退单，到付就行，明显是不肯优惠嘛。。
0,到餐时间真心很长，送餐员就说了个路上堵车然后拿钱就走了。。。。。
0,"还行,送货挺快"
0,"太难吃,点了绿豆沙也没给我。。。坑"
0,鸡就跟半份似的，四块肉，四五块香菇，三四个像鱼丸大的小土豆，这菜太坑爹了
0,不信你就是试一试！二小时必到～是两小时哦(⊙o⊙)…听说这是快的！
0,咋的了？送餐员啥态度？办公室门都不进扔门口桌子上了，门口没桌子你打算给我扔地上啊？假期结束你心情不好啊？我还心情不好呢，吃你们家东西多少回了，现在都这样态度了，米线碎了都
0,"预计最晚两点十分送到,收货时间两点五十五分,咖啡已经变成凉的"
0,"送餐速度一般一小时左右,等待太漫长啊,味道还不错"
0,肉太少了送餐慢
0,冰咖啡忘记带吸管
0,奉劝订餐的朋友们，如果肚子饿的话一定要提前订餐，否则你会饿的没劲吃的！真的是等了太长时间才等到，中途还打了好几通电话，好在送餐的姐姐态度很好，一直在赔礼道歉，才勉强给2星！不过感到安慰的是正一味的饭真的是好吃，量也足！希望能够想办法提高送餐速度，不要因为这个影响了订餐人的心情，这样吃下去的饭会很不健康的！
0,送餐时间耽误好久，都凉了！很难吃
0,这次订餐太次了，蛋炒饭一点味没有，疙瘩汤水似的，里面还有绳子，肘子就不说什么了。经常定金手勺，这次太失望了。幸好送餐师傅挺好的。
0,菜挺好吃的，但是速度真心是！！！饿死了好几个人了才吃上饭！
0,太慢。菜全洒了。
0,点错了，还没送到啊
0,送的太慢了，到了都不饿了
0,拌饭味道确实需要改进
0,送餐很慢很慢，定的很早了还送了一个半小时。定的粥没给送，说给退钱也没给退，一点诚信都没有，同时也遇到过同样状况，不会再来了
0,味道不敢恭维
0,我要的精选米饭，你给我送过来一个空盒？？？你TM在逗我吗？？？？？差差评！！
0,纯素拌饭真心难吃
0,一共就五六块牛筋，其他都是菜，菜量也不多，这好意思好称30的套餐。。送餐员不认路，隔100米就要让我自己下楼去拿，这也叫外卖？
0,应该是最后一次点。。
0,速递级慢，等了将近2个小时，也没有赔付，以后没法在百度订了
0,"连续两次都不给筷子，还有,买了2盒王老吉,漏给我一盒-,-！算了吧,。"
0,送的时间太长，东西都送错了
0,宫爆鸡丁做的还没有小餐馆的好吃，菜单里面没有米饭，商家打来电话说米饭一盒5块，2块一碗，里面有两碗，餐盒单收费，我也是醉了……就这一次，再也不要吃他家饭了
0,餐品送錯，告知也不理睬，不負責任
0,等了一个半小时，我觉得我脾气还算好的吧？都没有骂街，只催了一次单，是不是因为我已经付款了？
0,送餐慢，望日后改进
0,"给商家打电话直接问怎么没减5元,说不归他们管,直接给我挂了，，之后再打根本就不接，，什么玩意！！！什么服务态度！！！！"
0,订餐后一小时还没送，给黄太吉400打电话也一直忙线，最后是给百度外卖的400打电话才给催了
0,"1，快2个小时才送到,也没有超时赔付,2，没按备注制作咖啡,3，冬天能不能增加点保温措施,热饮变冷饮了"
0,霸王鸡条没有给蘸酱
0,面送过来就会坨了软了，口感不好，其他还可以。
0,可能是送餐员路不熟吧。居然2个小时才送到。然后我订的2个卷饼变成1个卷饼1碗粥。打电话给客服后，给予了解决。从新送了一份外加主动多送了2个饮料。土豆尖椒的卷饼一般，鸡肉的还行。
0,就是太慢了
0,前几次面是分开的！这次没分一个多小时送过来已经没法吃了！
0,面送来味道就一般了
0,挺好哒。米饭很足。很容易饱。
0,"12点下单,13点20才收到,耽误了电影开场不说,咖啡直接洒成小杯的了"
0,百度外卖小哥很热情，很好！可惜菜太差了，难吃，糖醋里脊黏不啦叽的，千叶豆腐不是一般的辣，木耳也没啥味道，很多杆儿，木耳品质也不好
0,"一个半小时送来,还说他们忙！！！！！忙就不要开店了"
0,饭量少的惊人，味道也不怎么样
0,东西太少了，不值30元
0,量太少，大酱汤套餐真心不值！一份汤，一碗米饭，一盘咸菜竟然那么贵，没尝出好吃来，一般吧
0,足足3个小时才送到！
0,"等了将近2小时,得到了半价赔付"
0,太慢，时间不准确
0,永远不会光顾这家，点了一份炖牛肉，牛肉的味道真是难以下咽，膻气和臭味混合，恶心死了，炖牛肉里有土豆、尖椒，胡萝卜，完全炒牛肉的样子，跟炖牛肉差十万八千里，恶心完全不会再来，点餐的朋友们小心了
0,翻遍了米线也没找到肥牛啊！
0,3个羊肉串放在饭盒里面数了数合计11粒，豆腐很大的羊肉味，一个碎渣。茄子味道一般。。。羊肉串，差差差，非常非常不满意
0,真的两个多小时！！！！
0,送餐速度真慢，送来的都是凉的，让人怎么吃
0,不好吃，饼跟面皮似的，肉太干
0,按份要的虾和肉都少，只有菜叶和油豆皮那份超级多
0,写的下单满赠送饮料的，可是没有送，跟配送员说明了情况，他说下次订饭时写上欠饮料一瓶！
0,"速度快,味道一般,量小"
0,没有酱怎么吃啊
0,"太差了,没有诚意,没有吸管怎么喝"
0,没有收到餐。。
0,"送的很快,态度很好"
0,还是很慢，每次都很慢
0,不喜欢，有股怪味。。扔啦
0,卷饼不错，但等了两个小时，什么情况
0,"十一点四十订的,一点零五送到,送餐员一句不好意思都没说。。但是东西,还是一如既往的可以"
0,送餐送了2小时…电话催了无数次…送来还少了一个…崩溃
0,承诺60分钟送到，从来没有做到过。汉堡和薯条都凉了，还能有什么味道？
0,饺子没有煮熟。
0,东西少了西兰花，菜花，鸡蛋。我写了微麻微辣，结果是超麻超辣。
0,傻逼一样，跟1楼告诉我等电梯上不来，墨迹了40分钟，最后还是我下去取得，sb店关了吧
0,送餐有些慢，菜的味道不错
0,"首先说味道，难吃死了。,其次是，下完定单私自提价，以没有这个菜为由多收两块，网上明明有，下完定单付了钱却说没有。有意思么这么玩？"
0,从点餐到送餐用了两个小时，给一星都多余。这还叫送餐么？？
0,"太慢了,太辣了,小炒肉"
0,今日菜有些咸
0,配送速度很慢。
0,你们的菜品质量已经刷新新的下降高度，店家你们知道吗？这么好的地方美食你们忍心做成这样吗？
0,"两块腰子还没一块鱼豆腐大,太坑人了15块钱花的"
0,又没加浓缩，备注里面写的很清楚，为什么十次有八次都没加浓缩！！！百度外卖真的服务这么差吗？是星巴克问题还是百度外卖问题？？？
0,这次很慢，送来后袋子都快捂化了
0,"买了这几次的面都不好吃。都糊掉了的,猪手挺好吃的"
0,11.30定餐，1.00送到，中有打了4次电话催，生气。。。永不再来。
0,"等了两个半小时,年前也就这速度了,电话也不接"
0,送来倒是准时，可是都凉了！！！！！！！！
0,饺子皮太厚饺子包的有点像包子
0,要的套餐（套餐含饭和饮料），就给送饭了，打电话过去说给补送，现在也没送来，差评！
0,打开煎饼就看见一根头发；定的豆浆给的却是可乐；希望5:30送达，5点就到了。应该不会再吃了。
0,已经二小时了还未送到饿坏了。
0,都化了，不好喝了，想退了
0,没有年前分量多了
0,送餐太差了，大酱汤全撒到袋子里了，沙拉的盒子是坏的！
0,我这么平时因为现在的订单两个多小时了还没到，你们可以试试
0,骗人的地方，点了餐要是送不来到是说话呀，根本没人理，中午饭你下午两点送是什么意思呀
0,实物与照片差距太大！！
0,快递员超时送来了，但是很理解，大热天的不容易，来回跑，不过态度是很好的，下次早点就好了
0,超过了预期时间
0,不给番茄酱，怎么吃！特意说的居然给忘了！
0,"没送,直接关单"
0,有点辣，送餐慢！
0,等了好久好久好久。。。
0,等了2个小时才送来，多次催单，想取消订单餐厅电话一直占线。
0,套餐里有橙汁都没给，干毛呢
0,这个菜真的没有其他好吃
0,真是太难吃了，硬得咬不动
0,饭盒还没小盒八喜盒大，根本不够吃
0,总体还好了，就是油太大…
0,皮真厚，晚了半个多小时，送的慢不说，饺子都没煮熟，自己下锅又煮了一遍。再也不会订了
0,"卷饼皮是真厚,土豆丝太少了"
0,包装牛逼，味道一般，皮厚馅少
0,一个多小时才送到，都不好吃了
0,"很一般,有点小失望,而且送过来是凉的"
0,等了快三个小时才吃到饭，这已经是第四次了，订完还特意给总部打电话说快给我下单到分店，没想到忽悠人呢，菜品量越来越少也是，大差评！！
0,9元价格很实惠，米饭量少，吃不饱。
0,原味鸡能不能差不多点订了六块、基本上都是一样的、上次订也是这样问题
0,垃圾，等了两个小时才送到，都饿死了。再也不买了，垃圾
0,在线支付之后，送餐还收费，家里老人不明就里就付了，差劲！
0,总是不能按时到
0,差评！溜肉段明明每次都是两个半盒，这次只给了一个半盒，打电话过去居然还说是正常的量，当我没吃过啊！
0,鸭卷不好吃
0,"不,好,吃,！"
0,这么点菜是几个意思？！气死了。一次比一次少，店家欺人太甚。
0,"口味还可以,就是送的有点慢..."
0,等了两个小时，都不容易，算了
0,今天这顿午餐吃得着实不爽，10点多订餐，要求12点到，结果迟到了40多分钟，1点就上班，还有时间吃饭吗？配送员竟然和我抱怨说这边太远了，这个理由太扯了吧。好吧，就不说菜汤都流的到处都是了，着急赶快吃完上班，一口菜进嘴里，一个比鱼刺还大还坚硬的塑料碎片卡在嗓子眼，估计是你们塑料勺碎了吧？怎么还掺在菜里面？幸好我及时取出，现在嗓子眼还疼着，物证还保留着。这种卫生，着实醉了。
0,送来的一个菜不是我点的，说没了换个菠菜结果来了一个不知道什么菜。鸡胗也很难吃，辣的很不正常，吃完今天晚上一直在拉肚子。
0,"不错,就是菜有点时间长了,不新鲜了"
0,"等了两个小时,没按时送,饭都凉了,人也饿过劲了,菜也凉了,不好吃,以后不会再叫"
0,味道一般吧~而且吃出一根头发！！
0,送餐少米饭，要了三盒来了两盒，说给你和两盒了
0,这绝对是我吃过的最难吃的卷饼，没有之一。而且要多慢有多慢。
0,挺不喜欢给一般的评价的。腊八，特意提早到十点半订的餐，结果还是晚了近一个小时。肉饼和糊塌子都凉了，而且特别的油，菠菜老的嚼不动，黄叶子都在里面。也不知道说什么好了。
0,无敌慢！！！！！！！昨天2小时，今天依旧2个半小时都，居然还没送到
0,食物很好吃配送很烂很烂，足足等了快两个小时，说什么电脑坏了没看到单子，那请问怎么接单的呢？忘了就是忘了还找借口，烂上加烂
0,麻辣香锅味道一般
0,送餐速度真的很慢，还忘了送粥过来，又补送了一次，肘子卷很一般，如果能把设计包装纸袋子的精力放在提高产品质量和送餐速度上就好了
0,可惜一直给的五星好评了。送外卖的伙计居然说以后不给我送了。理由是我们楼只有我一个叫餐的
0,汉堡超小，跟烧饼似的，以前在店里吃的都觉得量很足所以才点的，没想到外卖差这么多。。。千万别买真的好小。。。
0,我确实是忘记选择配送时间了，你们商家从来不看买家的备注么，也真是醉了，这就是直接吃片汤了，服气了
0,"一定不要点炒面,2小时终于坨成了石头"
0,开餐具袋的时候，你们餐具袋里锋利的牙签把同事的手都戳出血了，可惜不能上传图片……
0,再也不定了。
0,一般。名不副实。不会再订了。
0,"别的先不说了，我餐给我送丢了。。丢了你敢信？我在下面等了10多分钟，跟煞笔似的，送餐小哥让我联系前台，前台让我问小哥。。等我上楼，屁股还没挨着椅子，又打电话告诉我撕错单子了。。用一句文明用语，i,really,ri,le,uzi。。"
0,一个多小时不说，还打了n个电话才找到，送餐员也太笨了！送过来饭都洒了，流了我一桌子，不给差评都对不起你们，完全没有没食欲了
0,香芹牛肉丝就跟凉菜似的，凉拌莴笋丝喂猫呢感觉，也太少了吧
0,食物太差，其中一個餸是壞的
0,火锅店的炒菜。。不敢恭维
0,菜全撒了，盒子也裂了，就是没办法放图，下次不会在从百度外卖订了，所有的app中服务最差的一个
0,米饭里十来厘米的长头发，这是能看的到的，真担心他家的卫生问题，以后再也不敢叫他家的外卖了
0,差评，差评，没吃过这么恶心的冷面，一口就吃吐了
0,太清淡了，没什么胃口，菜饭明显不等量，菜太多，饭太少
0,"不是我想说没货了，就不能马上停止接单嘛？两个小时才送到，饿到胃痛不说，都已经上班了很耽误事。饼还凉了，你说能好吃吗？,另外，我真服了百度外卖的办事效率，退款要15天，今天都第16天了还没有收到退款。不在乎那点钱，就是感觉很不爽，以前还觉得百度外卖挺好的，几乎每天都用。"
0,京酱肉丝还可以
0,迟到20分钟
0,特别难吃，有点搜了，再不订他家的饭了
0,"送餐大哥很给力,下着雨送来的赞哦,不过菜味道一般,米饭少的可怜"
0,送餐，我等了两个多小时，饿死俺了
0,外卖等了两个半小时才送到，给客服打电话让商家回电也不回，最后外卖小哥说电动自行车爆胎了，不如说实话，忘了就忘了呗，卷饼还是好吃的，希望以后不要忘单了。
0,送的面食，就提前确认好位置嘛，送了一个小时，要客户一遍遍催，面放一个小时基本就不能吃了。服务态度还行，但经验还得加强
0,之前买过这个菜，鱼和酸菜量都足，吃的很满意，可是这次鱼少不说，酸菜也很少，满碗的辣椒葱姜蒜！全是配料！我买的是酸菜鱼！不是葱姜蒜辣椒汤！太让人失望了！
0,"我这太慢了吧。百度外卖说给回复,回复哪去了，迟到了2小时。"
0,单加的青菜里有根头发
0,买了个王老吉，生产日期是2014年8月份的，僵尸饮料吗？
0,菜太难吃了
0,味道一般，送餐堵车所以延迟20分钟
0,"饭菜都是凉的,速度还慢，再也不会买。"
0,送餐时间特别长，2个多小时。。。自己想吧
0,"耍流氓、、、牛肉呢~,！"
0,又自己换菜也不通知消费者！能提前和消费者说一下吗！
0,打死卖糖的了。写了备注，有用吗？
0,"没想到是甜的,不喜欢甜带鱼"
0,没给我可乐
0,早上十点多定的，下午一点多才给送到，太慢了，饼还一般
0,送餐快，但口味一般
0,最差的一次点餐！七点钟点的餐，九点才送到。煎饼都塌了，红油抄手简直就是红油速冻水饺！再不点黄太吉了
0,豆浆超级不错
0,实际支付103，发票开的89，这是为啥
0,太慢了，气死了
0,我只想说难吃的想吐~
0,唉，备注写上了不要芝士、不要沙拉酱！汉堡王还特么给弄了，单子上不是写了么！看了么！？不过最后赔偿了一个，辛苦了送餐师傅再取、送一趟！师傅人很好，猛猛哒！嘻嘻
0,"难吃到吐,送餐慢，服务态度差,一张硬面皮里面裹点肉卖20～"
0,巨难吃，鸡丁没几块都在油里泡着，油太大啦！酸辣土豆丝，请问醋在哪里？辣在哪里？不酸也不辣！这两个菜一起点，已经是我多年的习惯，在n家餐馆吃过，只有这家是最差的！
0,太慢，而且不好吃，只是辛苦外卖小哥了
0,两个小时才送到！
0,"我的粥怎么没送过来。,赠送的饮料也没有。没有就不要写在订单了！玩呢？"
0,"今天少送了一份鸡柳-_-||,每次都会少东西T_T,食物有些凉了,配送人员服务非常不错"
0,"11点31下单,12点51送到。这速度太慢了"
0,"付了款但根本没有收到外卖,还显示已送达是什么意思骗钱吗？,投诉请立刻解决"
0,前俩天会很快。第三天么。。。。。。
0,送来的菜都凉了，根本没法吃
0,油菜怎么变成了水煮白菜还很难吃
0,不说自己送的慢，闲我下去的慢，三电话，我能不着急去取餐吗？送餐人员太少了。卷饼一般般，谈不上多好吃。吃完愣是没吃饱，感觉像早餐。
0,"汤还可以,粉一般,上次在店里吃就觉得好像不熟,这次外卖还没在店里好吃"
0,皮蛋瘦肉粥点了两份送了一份。撒的袋子里都是。
0,等太久了，而且漏送了一瓶王老吉~~
0,"一起订的两个,分两次送,行不行啊你们这餐馆"
0,说了三遍加奶油，还是忘了，好难喝
0,"口味很不错,但是卤蛋真的很坑,建议别点"
0,包装很好，味道实在一般，卷饼皮很厚，肘子全是肥肉，带皮的部分还有毛，感觉有点不卫生。
0,本来是想省时间的，结果定个外卖花了我两个小时，以后绝对不会再选择这家了，口味一般，送餐还这么慢，还想不想做生意了
0,太慢太慢，粥就是水做的
0,这家店的冰淇淋蛋糕不全是冰淇淋，有至几乎快一半是蛋糕和奶油。
0,116分钟才送到，醉了
0,肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。
0,首先，送餐太慢，缺点！其他包装，味道很不错！用料ok！
0,豆角排骨怎么有点辣，本来是打算给小孩吃的。。速度很快，下次试试别的
0,味道依然很好，送餐等了一个半小时…
0,"饭送来都凉勒，一点都不好吃，,而且牛肉咖喱里面竟然有羊肉，我也是呵呵哒了"
0,退单不退款？
0,一个卷饼不够，菜和肉很多，可以再额外买个卷饼吗？
0,非常差！太垃圾了今天
0,"要了两份米饭，只给了一盒。,一份菜是侧着放的，菜汤流了一桌子。"
0,时间要是再短点就好了
0,菠菜没洗干净…
0,好慢啊，等死我了
0,不值17元！我要的是肘子，里面加了一半鸡肉，不如大街上手抓饼加两块里脊，皮蛋瘦肉粥6元不如早起2.5元的实在
0,别的都很好，就是汤洒了。。。
0,汤洒了，没有在店里吃的好吃。
0,面送来都成一团了。。。
0,"大品牌,名过其实"
0,两个多小时餐才到，上次也是一个多小时。服了
0,比预定时间晚了半小时
0,土豆都是生的好吗，老板！或者你们用的土豆太水了，吃起来跟生的一样。选淀粉含量高的土豆增加不了多少成本。或者你们挑菜的时候太不认真了。
0,今天下雨，送餐人员可以体谅，可是这店里安排的人是二逼吗？11点要送达，结果一点才送达，早上九点多订的餐，尼玛你安排成这样，真尼玛人才。真尼玛坑爹。
0,青椒好生…送餐好慢…
0,豆浆不好喝…南瓜粥洒的满袋子都是…薄脆煎饼跟豆腐脑还是很好吃的
0,送的太早了也不好
0,配送了三个小时，够了
0,等了2个半小时，不是肘子，都是肥肉，而且特别辣。黑暗料理。
0,量太大，一个菜绝对够2人吃
0,送餐员太差！慢！餐凉！不送上楼！态度不好！！
0,连续两天汤洒了一袋子，今天这个更夸张，放汤的盒子放在了最上面，盖子完全没盖上，1／3汤从最上面一路洒到袋底，每个餐盒都沾满了汤汁，也不知道是骑士不小心还是店家不用心，抱歉两边都3星，粉一如既往
0,石锅拌饭量太少酱太多，吃着特别咸！
0,饺子粘一起了
0,"快三小时才送到,结果也不免单,多吃一顿"
0,"配送太差了,十点半定的,一点钟才送到,态度也很差"
0,"石锅拌饭量太少了,太少"
0,量少啦点，
0,一份炖肉卖20，小的亮瞎眼
0,味道很差，饭很油
0,凉皮里配的面筋已经有异味了
0,"3:26,我收到了,但3:16,已经完成?,哈哈"
0,等了九十分钟才送到，而且实物都洒了，味道还行，就是凉了。
0,两个多小时才送到，，咱是送不了，可以限制流量
0,菜品质量好，味道好，就是百度的问题，总是用运力原因来解释，我也不懂这是什么原因，晚了三个小时呵呵厉害吧！反正订了就退不了，只能干等……
0,骑士送餐很快，饭菜太难吃
0,汤都洒得差不多了，泡菜汤实在不咋滴，被当家的一顿骂
0,味道还好，就是送餐太慢了
0,酸辣土豆丝为何放那么多生姜！
0,点过很多次了都不错、今天的我已经等了两个多小时了还没送到、电话打不通、你们是想干什么
0,和店里点的水平差很多
0,菜品质量啊不错，但是送餐速度也太慢了。
0,首先，定的是5点半的，结果4点多就打电话催着拿了。。人都没回来，放那等着凉啊？再者，要求把米线放进去（不放进去味道进不去），拿过来的时候根本很难放进去。。。。PS：送餐员很喜欢挂电话！！！
0,肥肉太多吃的时候还把嘴唇拿破了
0,首先这个面的量真的一般，再说我吃第一口这个，简直了，您是把油罐子掉我面里了么？然后这个煎饼跟您照的简直差别也太大了吧？而且我定的不是鸡丝凉面么？鸡丝呢？一根儿都没有，我是真服了。简直太让人失望最后这个送餐我7点50定的，您8点50送过来，饿得半死了好不容易送来了。刚吃第一口简直让人失望。并且大夏天往你嘴里糊满了油你觉得你舒服么？服了！
0,汇源果汁没送啊
0,汤居然给我送来的是调料包让我自己拿开水冲
0,一般般，也就顶多值优惠过的价格！
0,煎饼太一般了…
0,到了之后洒的袋子都坏了，直接全洒地上了，怎么申请退款，实在太差，弄得满地都是
0,饭送到了好凉…
0,可能是订餐的人太多，这家的快递一直都慢！
0,微波炉又热了一遍…
0,点了两份饭，都没有给筷子！！
0,"配送员差劲,态度恶劣,找不着路,还说脏话,菌菇汤要自己拿开水泡,下次不买了"
0,"只要用百度外卖,永远只有大半杯。永远不满杯，不知道该通过什么渠道投诉星巴克。"
0,"等了一个多小时还没到，就打电话催单，我说等了一个小时，接电话的服务员还说，哪到一个小时了！我有必要说谎么？定外卖多送的慢我可以理解，但是接电话的服务员的态度让我很不爽，又查了一下电脑证明我真的等了一个小时才说，送外卖的已经出去了。,还有三明治，料明显不足，不知是受减钱的影响还是受人多的影响。下订单时说多带一包番茄酱也没有带。"
0,"无语了,就差一个套餐俩字,居然连米饭都省了,。。。也赖我没问"
0,按错了，还没有送到
0,过桥米线，订单搞错成番茄米线，黑暗料理!
0,太TM难吃了！一个多小时不送，还跟我说早送了，问我地址是不写错了，SB！
0,这次送的非常不新鲜！要的是蒜香送来的麻辣，菜味道很臭，不会是隔夜的吧？
0,"挺好吃的,就是太慢太慢了！！(*>.<*),两个半小时！"
